,tradeDate,openIndex,closeIndex,highestIndex,lowestIndex,turnoverValue
1427,2010-11-22 00:00:00,3148.21,3171.94,3200.47,3137.75,114302974766.0
1428,2010-11-23 00:00:00,3156.47,3107.17,3156.47,3061.62,105281461473.0
1429,2010-11-24 00:00:00,3088.99,3177.04,3177.41,3088.99,107688446612.0
1430,2010-11-25 00:00:00,3197.96,3223.48,3227.05,3172.28,116948295300.0
1431,2010-11-26 00:00:00,3214.13,3194.85,3224.51,3170.36,96226367197.0
1432,2010-11-29 00:00:00,3183.54,3190.05,3206.75,3159.45,88799073974.0
1433,2010-11-30 00:00:00,3187.52,3136.98,3205.78,3060.43,120572328539.0
1434,2010-12-01 00:00:00,3127.26,3136.02,3150.43,3111.64,69472579579.0
1435,2010-12-02 00:00:00,3185.76,3155.05,3194.22,3154.32,89764278070.0
1436,2010-12-03 00:00:00,3161.93,3158.15,3171.37,3134.41,71387337327.0
1437,2010-12-06 00:00:00,3168.87,3165.57,3185.33,3140.55,80043207937.0
1438,2010-12-07 00:00:00,3152.73,3200.33,3214.69,3112.22,85548293130.0
1439,2010-12-08 00:00:00,3194.89,3171.88,3215.28,3166.76,87056105048.0
1440,2010-12-09 00:00:00,3155.99,3123.36,3175.05,3122.19,83159036199.0
1441,2010-12-10 00:00:00,3107.37,3161.97,3172.16,3101.08,78069117443.0
1442,2010-12-13 00:00:00,3176.33,3261.06,3261.34,3173.56,132088353616.0
1443,2010-12-14 00:00:00,3270.2,3269.47,3279.36,3254.18,114928736614.0
1444,2010-12-15 00:00:00,3270.78,3247.64,3282.77,3242.51,104793174443.0
1445,2010-12-16 00:00:00,3246.01,3230.66,3258.39,3224.12,79262377015.0
1446,2010-12-17 00:00:00,3229.29,3225.66,3232.83,3212.57,65697259729.0
1447,2010-12-20 00:00:00,3239.02,3178.65,3249.76,3117.99,107521977283.0
1448,2010-12-21 00:00:00,3184.7,3249.5,3251.55,3168.88,112461675290.0
1449,2010-12-22 00:00:00,3253.82,3215.45,3263.45,3201.66,98309032433.0
1450,2010-12-23 00:00:00,3210.67,3188.6,3237.64,3183.15,84430476449.0
1451,2010-12-24 00:00:00,3170.64,3162.95,3187.72,3139.45,72989136209.0
1452,2010-12-27 00:00:00,3176.1,3099.7,3219.65,3092.26,99855478580.0
1453,2010-12-28 00:00:00,3084.82,3044.93,3095.35,3041.32,74843956564.0
1454,2010-12-29 00:00:00,3049.92,3061.83,3062.55,3025.22,60134777207.0
1455,2010-12-30 00:00:00,3063.05,3064.09,3079.9,3027.89,70284275917.0
1456,2010-12-31 00:00:00,3069.05,3128.26,3129.44,3067.1,90545901164.0
1457,2011-01-04 00:00:00,3155.55,3189.68,3194.35,3143.6,129159620771.0
1458,2011-01-05 00:00:00,3170.18,3175.66,3193.77,3158.87,116943213907.0
1459,2011-01-06 00:00:00,3177.83,3159.64,3198.05,3152.57,91568447016.0
1460,2011-01-07 00:00:00,3156.36,3166.62,3209.9,3141.12,113651250191.0
1461,2011-01-10 00:00:00,3162.08,3108.18,3182.78,3102.42,87992881712.0
1462,2011-01-11 00:00:00,3096.24,3124.92,3131.29,3084.51,74832449402.0
1463,2011-01-12 00:00:00,3135.18,3142.33,3153.43,3099.41,71551421416.0
1464,2011-01-13 00:00:00,3153.98,3141.28,3157.03,3127.15,66925783701.0
1465,2011-01-14 00:00:00,3129.66,3091.86,3129.66,3083.51,71012100141.0
1466,2011-01-17 00:00:00,3067.43,2974.35,3078.88,2968.61,85454121099.0
1467,2011-01-18 00:00:00,2965.42,2977.64,2984.47,2947.6,54652416480.0
1468,2011-01-19 00:00:00,2978.45,3044.85,3045.6,2967.24,72772226927.0
1469,2011-01-20 00:00:00,3037.86,2944.71,3037.86,2944.49,76440116738.0
1470,2011-01-21 00:00:00,2935.23,2983.45,3030.26,2935.13,85157790710.0
1471,2011-01-24 00:00:00,2986.09,2954.23,2999.2,2943.92,75805236102.0
1472,2011-01-25 00:00:00,2949.64,2938.65,2960.58,2919.16,57572819537.0
1473,2011-01-26 00:00:00,2939.77,2978.43,2982.32,2939.35,51746038070.0
1474,2011-01-27 00:00:00,2953.58,3026.46,3037.15,2935.27,96976029913.0
1475,2011-01-28 00:00:00,3020.12,3036.73,3047.26,3011.37,78241917729.0
1476,2011-01-31 00:00:00,3035.41,3076.5,3076.54,3032.44,83070309373.0
1477,2011-02-01 00:00:00,3083.49,3077.28,3087.22,3062.83,65832698489.0
1478,2011-02-09 00:00:00,3055.39,3040.94,3087.55,3031.74,78148356164.0
1479,2011-02-10 00:00:00,3034.07,3104.16,3105.32,3024.34,86967273678.0
1480,2011-02-11 00:00:00,3100.27,3120.95,3133.49,3092.58,99001500830.0
1481,2011-02-14 00:00:00,3123.24,3219.14,3227.43,3123.24,155829380802.0
1482,2011-02-15 00:00:00,3223.22,3217.67,3259.63,3215.61,147747227925.0
1483,2011-02-16 00:00:00,3211.13,3248.52,3248.84,3195.46,125549596910.0
1484,2011-02-17 00:00:00,3255.62,3245.9,3265.25,3218.91,127559673833.0
1485,2011-02-18 00:00:00,3240.05,3211.87,3242.37,3203.12,104743371599.0
1486,2011-02-21 00:00:00,3192.14,3257.9,3258.28,3189.84,108055882413.0
1487,2011-02-22 00:00:00,3267.61,3163.57,3269.04,3161.83,147588609007.0
1488,2011-02-23 00:00:00,3152.44,3174.74,3182.18,3145.98,97251422739.0
1489,2011-02-24 00:00:00,3170.23,3190.93,3195.68,3157.96,94908281477.0
1490,2011-02-25 00:00:00,3190.87,3197.61,3213.79,3159.84,88275899352.0
1491,2011-02-28 00:00:00,3200.67,3239.55,3241.59,3178.83,109249970846.0
1492,2011-03-01 00:00:00,3241.71,3254.89,3273.51,3235.75,124040755772.0
1493,2011-03-02 00:00:00,3237.11,3243.29,3257.41,3202.83,113592007455.0
1494,2011-03-03 00:00:00,3248.15,3221.71,3271.64,3221.03,131217797700.0
1495,2011-03-04 00:00:00,3223.5,3270.66,3273.65,3217.47,107401810462.0
1496,2011-03-07 00:00:00,3287.4,3334.51,3337.46,3287.4,170406772534.0
1497,2011-03-08 00:00:00,3335.71,3337.45,3342.71,3311.72,126306326053.0
1498,2011-03-09 00:00:00,3344.1,3338.85,3355.48,3322.69,113534089995.0
1499,2011-03-10 00:00:00,3330.44,3280.25,3330.44,3279.33,117952630963.0
1500,2011-03-11 00:00:00,3263.08,3247.37,3290.7,3240.18,100306077088.0
1501,2011-03-14 00:00:00,3238.9,3262.92,3263.9,3230.11,94134688007.0
1502,2011-03-15 00:00:00,3250.59,3203.96,3250.59,3147.95,129603315155.0
1503,2011-03-16 00:00:00,3204.91,3248.19,3250.87,3202.93,111826095701.0
1504,2011-03-17 00:00:00,3216.28,3197.1,3240.38,3185.08,117295727563.0
1505,2011-03-18 00:00:00,3228.91,3215.68,3239.96,3205.14,86845200065.0
1506,2011-03-21 00:00:00,3220.67,3207.11,3236.27,3194.14,84105739105.0
1507,2011-03-22 00:00:00,3217.8,3222.96,3227.79,3175.93,80009792794.0
1508,2011-03-23 00:00:00,3222.32,3264.92,3267.0,3216.65,98540423659.0
1509,2011-03-24 00:00:00,3269.57,3251.36,3273.37,3250.02,88058905863.0
1510,2011-03-25 00:00:00,3256.17,3294.48,3304.26,3254.68,122021366960.0
1511,2011-03-28 00:00:00,3307.4,3290.57,3328.07,3286.85,139030083023.0
1512,2011-03-29 00:00:00,3288.56,3257.97,3309.19,3256.33,132908076725.0
1513,2011-03-30 00:00:00,3256.72,3256.08,3274.97,3233.1,103271930321.0
1514,2011-03-31 00:00:00,3257.16,3223.28,3264.95,3210.17,86565372662.0
1515,2011-04-01 00:00:00,3227.56,3272.72,3272.76,3220.91,86711549873.0
1516,2011-04-06 00:00:00,3269.19,3311.06,3315.29,3268.76,143030090888.0
1517,2011-04-07 00:00:00,3313.46,3324.41,3330.8,3302.81,112678585789.0
1518,2011-04-08 00:00:00,3321.54,3353.35,3353.88,3314.08,107329316269.0
1519,2011-04-11 00:00:00,3363.37,3333.42,3380.52,3331.17,141974385699.0
1520,2011-04-12 00:00:00,3324.75,3326.77,3350.15,3307.47,122863556078.0
1521,2011-04-13 00:00:00,3311.32,3372.03,3372.03,3296.5,108305234380.0
1522,2011-04-14 00:00:00,3374.32,3353.56,3378.7,3347.48,107491228060.0
1523,2011-04-15 00:00:00,3345.13,3358.94,3378.1,3323.56,98934572633.0
1524,2011-04-18 00:00:00,3346.14,3359.43,3372.9,3335.59,107178227750.0
1525,2011-04-19 00:00:00,3334.91,3295.81,3334.91,3290.73,104368983043.0
1526,2011-04-20 00:00:00,3300.41,3295.75,3311.72,3281.82,93667138370.0
1527,2011-04-21 00:00:00,3312.27,3317.36,3330.24,3301.93,96739132646.0
1528,2011-04-22 00:00:00,3317.08,3299.94,3325.45,3291.63,83528333290.0
1529,2011-04-25 00:00:00,3292.48,3249.57,3292.48,3247.69,98455879623.0
1530,2011-04-26 00:00:00,3242.52,3230.96,3257.8,3216.21,76696858373.0
1531,2011-04-27 00:00:00,3242.61,3209.5,3256.41,3189.04,75111247063.0
1532,2011-04-28 00:00:00,3224.41,3161.77,3237.19,3160.4,79155830155.0
1533,2011-04-29 00:00:00,3161.15,3192.72,3193.59,3147.13,63455814284.0
1534,2011-05-03 00:00:00,3192.84,3211.13,3212.05,3164.92,64348987555.0
1535,2011-05-04 00:00:00,3192.84,3129.02,3193.44,3120.96,83567655304.0
1536,2011-05-05 00:00:00,3115.0,3126.11,3136.89,3105.85,63009373497.0
1537,2011-05-06 00:00:00,3093.8,3121.39,3141.68,3083.9,69747372718.0
1538,2011-05-09 00:00:00,3126.26,3129.75,3149.93,3118.14,57287412506.0
1539,2011-05-10 00:00:00,3135.14,3153.22,3153.3,3121.74,54931224820.0
1540,2011-05-11 00:00:00,3153.64,3145.08,3164.65,3127.49,59507719522.0
1541,2011-05-12 00:00:00,3123.15,3101.6,3142.39,3101.13,61703080348.0
1542,2011-05-13 00:00:00,3105.3,3128.09,3128.44,3080.19,57757204870.0
1543,2011-05-16 00:00:00,3120.43,3100.46,3137.6,3098.77,54238723382.0
1544,2011-05-17 00:00:00,3097.07,3116.02,3136.23,3076.94,65417943732.0
1545,2011-05-18 00:00:00,3109.29,3139.37,3145.69,3106.55,49757174173.0
1546,2011-05-19 00:00:00,3148.35,3120.63,3154.93,3118.61,52249679659.0
1547,2011-05-20 00:00:00,3120.57,3121.59,3133.42,3113.27,48967028428.0
1548,2011-05-23 00:00:00,3115.31,3022.98,3115.31,3021.45,66976426510.0
1549,2011-05-24 00:00:00,3013.71,3026.22,3029.74,2999.88,52971692396.0
1550,2011-05-25 00:00:00,3020.32,2990.34,3030.98,2988.09,48604397867.0
1551,2011-05-26 00:00:00,3011.46,2978.38,3021.2,2977.59,48346482355.0
1552,2011-05-27 00:00:00,2980.72,2963.3,2996.6,2962.06,52019994149.0
1553,2011-05-30 00:00:00,2956.57,2954.5,2982.58,2942.36,42960260576.0
1554,2011-05-31 00:00:00,2958.6,3001.55,3001.72,2946.14,50553386204.0
1555,2011-06-01 00:00:00,2996.08,3004.17,3006.55,2985.71,49060076491.0
1556,2011-06-02 00:00:00,2970.63,2955.7,2984.49,2923.01,61748347004.0
1557,2011-06-03 00:00:00,2951.57,2986.34,2993.89,2951.2,49273758984.0
1558,2011-06-07 00:00:00,2977.68,3004.26,3006.56,2974.36,49859134919.0
1559,2011-06-08 00:00:00,3003.58,3008.65,3012.8,2965.92,51123188095.0
1560,2011-06-09 00:00:00,3000.4,2951.88,3004.06,2951.88,55381280377.0
1561,2011-06-10 00:00:00,2947.92,2961.93,2964.07,2925.86,50942992933.0
1562,2011-06-13 00:00:00,2940.39,2950.34,2957.52,2921.74,46991283431.0
1563,2011-06-14 00:00:00,2947.65,2993.55,3000.52,2943.53,66158911408.0
1564,2011-06-15 00:00:00,2984.96,2963.11,2999.15,2963.11,54467701030.0
1565,2011-06-16 00:00:00,2939.68,2917.57,2946.81,2915.4,47067185495.0
1566,2011-06-17 00:00:00,2916.4,2892.15,2934.06,2891.01,51647156163.0
1567,2011-06-20 00:00:00,2888.93,2874.89,2896.08,2862.4,45416696840.0
1568,2011-06-21 00:00:00,2883.35,2909.07,2909.57,2877.05,50160678865.0
1569,2011-06-22 00:00:00,2913.66,2908.58,2921.03,2894.17,43263825738.0
1570,2011-06-23 00:00:00,2899.01,2957.62,2966.54,2888.67,55276886318.0
1571,2011-06-24 00:00:00,2946.6,3027.47,3047.94,2944.05,104972923209.0
1572,2011-06-27 00:00:00,3028.49,3036.49,3056.02,3019.23,79044152725.0
1573,2011-06-28 00:00:00,3040.18,3041.73,3046.79,3013.99,70333384864.0
1574,2011-06-29 00:00:00,3039.04,3000.16,3043.81,2999.95,61717623012.0
1575,2011-06-30 00:00:00,3003.23,3044.08,3058.62,3003.23,73891668789.0
1576,2011-07-01 00:00:00,3052.12,3049.74,3071.2,3034.07,72614645374.0
1577,2011-07-04 00:00:00,3064.93,3121.98,3124.58,3064.93,102679821385.0
1578,2011-07-05 00:00:00,3122.89,3122.5,3128.52,3105.08,81999827927.0
1579,2011-07-06 00:00:00,3116.12,3113.71,3116.12,3084.83,76556996969.0
1580,2011-07-07 00:00:00,3123.29,3101.68,3140.1,3101.09,92120550136.0
1581,2011-07-08 00:00:00,3105.48,3109.18,3124.38,3093.37,65155542913.0
1582,2011-07-11 00:00:00,3097.87,3113.2,3120.99,3086.26,62237248759.0
1583,2011-07-12 00:00:00,3089.13,3056.9,3090.09,3054.8,71222640397.0
1584,2011-07-13 00:00:00,3060.42,3106.24,3108.49,3060.42,68294830332.0
1585,2011-07-14 00:00:00,3112.58,3115.74,3126.15,3092.47,79948505027.0
1586,2011-07-15 00:00:00,3105.49,3128.88,3130.77,3097.33,79424849005.0
1587,2011-07-18 00:00:00,3131.8,3122.6,3137.92,3113.66,78225031039.0
1588,2011-07-19 00:00:00,3108.47,3095.12,3109.91,3088.37,68506068928.0
1589,2011-07-20 00:00:00,3113.7,3091.56,3119.54,3071.85,56930993021.0
1590,2011-07-21 00:00:00,3092.27,3059.13,3099.27,3058.25,57942637401.0
1591,2011-07-22 00:00:00,3066.19,3067.98,3083.19,3059.59,49618948350.0
1592,2011-07-25 00:00:00,3050.89,2968.28,3050.89,2958.87,77513632253.0
1593,2011-07-26 00:00:00,2965.72,2977.76,2980.85,2957.61,49560684459.0
1594,2011-07-27 00:00:00,2961.57,3000.05,3002.69,2951.51,58746220328.0
1595,2011-07-28 00:00:00,2973.64,2981.0,2984.37,2956.71,60678598008.0
1596,2011-07-29 00:00:00,2981.02,2972.07,2995.97,2948.07,54358237266.0
1597,2011-08-01 00:00:00,2969.1,2977.72,2991.05,2958.83,41203123005.0
1598,2011-08-02 00:00:00,2958.85,2956.38,2958.85,2919.01,48435295389.0
1599,2011-08-03 00:00:00,2930.19,2954.87,2969.13,2927.09,49593983761.0
1600,2011-08-04 00:00:00,2962.91,2960.3,2983.01,2951.83,41335656567.0
1601,2011-08-05 00:00:00,2881.73,2897.41,2916.41,2868.15,60240017405.0
1602,2011-08-08 00:00:00,2864.51,2793.89,2888.76,2747.96,83694787456.0
1603,2011-08-09 00:00:00,2720.95,2798.19,2812.76,2697.06,79653278208.0
1604,2011-08-10 00:00:00,2845.35,2824.12,2858.55,2820.12,68580540607.0
1605,2011-08-11 00:00:00,2779.71,2866.92,2867.31,2777.76,69223945409.0
1606,2011-08-12 00:00:00,2881.55,2875.36,2894.22,2868.87,63487643741.0
1607,2011-08-15 00:00:00,2883.17,2917.88,2917.88,2870.19,61102226502.0
1608,2011-08-16 00:00:00,2920.82,2897.58,2932.14,2888.33,57496628333.0
1609,2011-08-17 00:00:00,2893.84,2886.01,2910.83,2881.63,41891853603.0
1610,2011-08-18 00:00:00,2887.1,2834.25,2889.99,2832.26,45784423192.0
1611,2011-08-19 00:00:00,2789.34,2807.66,2814.09,2782.55,48442961960.0
1612,2011-08-22 00:00:00,2809.32,2777.78,2829.68,2768.41,40136538647.0
1613,2011-08-23 00:00:00,2788.69,2821.0,2821.0,2777.28,36441994495.0
1614,2011-08-24 00:00:00,2834.57,2810.01,2845.47,2804.81,41939777958.0
1615,2011-08-25 00:00:00,2818.7,2903.83,2904.43,2815.91,75745960111.0
1616,2011-08-26 00:00:00,2889.38,2901.21,2907.39,2876.82,51759427726.0
1617,2011-08-29 00:00:00,2875.78,2852.8,2875.78,2847.47,49892653226.0
1618,2011-08-30 00:00:00,2875.14,2841.74,2901.73,2838.33,48565790320.0
1619,2011-08-31 00:00:00,2843.99,2846.77,2855.3,2823.77,37624544060.0
1620,2011-09-01 00:00:00,2852.38,2834.53,2869.24,2825.95,35143727252.0
1621,2011-09-02 00:00:00,2828.83,2803.85,2836.62,2790.76,31960598827.0
1622,2011-09-05 00:00:00,2780.83,2743.81,2780.83,2743.38,36040312618.0
1623,2011-09-06 00:00:00,2727.74,2723.3,2745.36,2711.07,33746805052.0
1624,2011-09-07 00:00:00,2738.78,2779.09,2779.2,2730.05,37096662193.0
1625,2011-09-08 00:00:00,2788.83,2756.1,2789.11,2755.79,31209441131.0
1626,2011-09-09 00:00:00,2770.15,2751.09,2796.35,2739.62,30348131114.0
1627,2011-09-13 00:00:00,2712.44,2720.28,2726.18,2698.66,30034340041.0
1628,2011-09-14 00:00:00,2729.25,2733.1,2736.9,2677.12,32858416579.0
1629,2011-09-15 00:00:00,2734.55,2729.05,2754.19,2728.9,32507109143.0
1630,2011-09-16 00:00:00,2744.21,2733.98,2755.88,2728.99,29743911967.0
1631,2011-09-19 00:00:00,2718.31,2679.27,2718.31,2678.79,29731416051.0
1632,2011-09-20 00:00:00,2675.04,2689.84,2702.28,2664.1,27274347411.0
1633,2011-09-21 00:00:00,2691.7,2771.01,2778.35,2677.34,59146487177.0
1634,2011-09-22 00:00:00,2745.14,2685.68,2754.91,2684.94,47793334084.0
1635,2011-09-23 00:00:00,2644.29,2669.47,2681.22,2631.42,45934334698.0
1636,2011-09-26 00:00:00,2645.24,2610.91,2679.56,2603.1,40495022542.0
1637,2011-09-27 00:00:00,2634.92,2637.87,2652.56,2613.42,37301310910.0
1638,2011-09-28 00:00:00,2654.83,2610.59,2660.09,2602.63,36195919556.0
1639,2011-09-29 00:00:00,2593.55,2588.18,2615.14,2577.28,37708584378.0
1640,2011-09-30 00:00:00,2595.58,2581.35,2607.56,2572.19,32376678343.0
1641,2011-10-10 00:00:00,2588.34,2557.08,2595.32,2552.28,28149902145.0
1642,2011-10-11 00:00:00,2625.16,2551.99,2635.69,2526.64,47409892228.0
1643,2011-10-12 00:00:00,2537.39,2644.75,2647.01,2523.34,62822831798.0
1644,2011-10-13 00:00:00,2636.86,2662.6,2672.91,2629.4,56631043777.0
1645,2011-10-14 00:00:00,2655.35,2653.78,2665.44,2629.87,37326709609.0
1646,2011-10-17 00:00:00,2658.94,2666.95,2687.1,2653.38,38101620397.0
1647,2011-10-18 00:00:00,2646.84,2592.2,2651.73,2589.2,39453303360.0
1648,2011-10-19 00:00:00,2599.91,2583.08,2617.41,2580.66,32114967067.0
1649,2011-10-20 00:00:00,2566.6,2520.53,2570.1,2500.48,39409600021.0
1650,2011-10-21 00:00:00,2522.25,2507.87,2538.11,2504.69,29090707044.0
1651,2011-10-24 00:00:00,2517.05,2576.66,2581.12,2501.95,44056731116.0
1652,2011-10-25 00:00:00,2572.7,2625.42,2633.96,2560.04,57533462226.0
1653,2011-10-26 00:00:00,2613.27,2651.65,2679.65,2611.01,69534363517.0
1654,2011-10-27 00:00:00,2658.42,2657.47,2672.84,2647.29,47403219262.0
1655,2011-10-28 00:00:00,2694.54,2709.01,2729.13,2689.37,72908419745.0
1656,2011-10-31 00:00:00,2704.53,2695.3,2709.31,2680.99,52522499085.0
1657,2011-11-01 00:00:00,2672.5,2697.53,2726.08,2669.05,56067605452.0
1658,2011-11-02 00:00:00,2658.54,2742.39,2742.93,2653.72,65327476275.0
1659,2011-11-03 00:00:00,2752.62,2744.3,2781.03,2743.19,90502549983.0
1660,2011-11-04 00:00:00,2770.57,2763.74,2781.99,2748.97,63500868592.0
1661,2011-11-07 00:00:00,2750.99,2736.24,2769.29,2733.16,47761935110.0
1662,2011-11-08 00:00:00,2745.05,2727.71,2756.09,2723.69,47864912703.0
1663,2011-11-09 00:00:00,2739.15,2751.65,2755.81,2710.05,48484230112.0
1664,2011-11-10 00:00:00,2720.83,2699.58,2729.57,2698.3,51793948486.0
1665,2011-11-11 00:00:00,2705.24,2695.0,2713.91,2685.1,38724219259.0
1666,2011-11-14 00:00:00,2717.54,2750.19,2751.88,2714.86,51333489021.0
1667,2011-11-15 00:00:00,2746.77,2744.68,2754.0,2732.91,46980738996.0
1668,2011-11-16 00:00:00,2745.85,2670.11,2746.29,2659.14,57844199048.0
1669,2011-11-17 00:00:00,2671.95,2662.01,2687.83,2660.65,37762635927.0
1670,2011-11-18 00:00:00,2643.66,2606.49,2646.2,2601.17,44949477108.0
1671,2011-11-21 00:00:00,2608.55,2609.68,2613.26,2587.74,31175406753.0
1672,2011-11-22 00:00:00,2592.22,2609.47,2611.15,2580.78,31886735092.0
1673,2011-11-23 00:00:00,2613.29,2584.01,2617.08,2578.15,30958563539.0
1674,2011-11-24 00:00:00,2565.68,2588.91,2604.23,2557.69,31894726945.0
1675,2011-11-25 00:00:00,2585.13,2569.97,2598.39,2563.65,27509358470.0
1676,2011-11-28 00:00:00,2578.34,2573.32,2589.35,2562.49,29179539395.0
1677,2011-11-29 00:00:00,2595.08,2608.56,2609.18,2580.29,34962425966.0
1678,2011-11-30 00:00:00,2600.09,2521.52,2601.9,2507.18,42454205363.0
1679,2011-12-01 00:00:00,2596.15,2583.61,2630.66,2577.72,66146809487.0
1680,2011-12-02 00:00:00,2570.56,2557.31,2575.69,2543.53,33168419336.0
1681,2011-12-05 00:00:00,2561.2,2521.38,2561.2,2517.17,32749927399.0
1682,2011-12-06 00:00:00,2515.04,2516.34,2525.66,2499.57,26310941611.0
1683,2011-12-07 00:00:00,2517.34,2528.22,2534.52,2509.77,23433730534.0
1684,2011-12-08 00:00:00,2525.04,2525.0,2549.1,2494.69,27843683566.0
1685,2011-12-09 00:00:00,2506.62,2503.46,2525.16,2496.97,25477241953.0
1686,2011-12-12 00:00:00,2497.92,2477.69,2502.04,2476.11,21200444065.0
1687,2011-12-13 00:00:00,2467.01,2421.92,2472.65,2418.67,33269154181.0
1688,2011-12-14 00:00:00,2415.94,2397.48,2433.55,2392.29,23753606413.0
1689,2011-12-15 00:00:00,2382.44,2340.78,2384.47,2340.44,33900401991.0
1690,2011-12-16 00:00:00,2339.97,2390.12,2390.37,2332.14,33652058785.0
1691,2011-12-19 00:00:00,2370.41,2384.4,2387.89,2321.65,33711370957.0
1692,2011-12-20 00:00:00,2376.7,2377.07,2412.57,2373.86,29967658690.0
1693,2011-12-21 00:00:00,2397.27,2339.1,2404.77,2337.69,30917839680.0
1694,2011-12-22 00:00:00,2325.27,2341.33,2358.46,2294.6,31845455341.0
1695,2011-12-23 00:00:00,2337.38,2359.15,2382.7,2331.95,29910296920.0
1696,2011-12-26 00:00:00,2345.55,2335.7,2369.81,2334.79,25033053118.0
1697,2011-12-27 00:00:00,2332.82,2305.03,2346.38,2302.41,26777021276.0
1698,2011-12-28 00:00:00,2295.86,2307.92,2309.64,2267.11,28839274201.0
1699,2011-12-29 00:00:00,2297.28,2311.36,2323.48,2293.87,26868223305.0
1700,2011-12-30 00:00:00,2318.67,2345.74,2349.02,2318.67,32362650284.0
1701,2012-01-04 00:00:00,2361.49,2298.75,2365.98,2298.29,32572551267.0
1702,2012-01-05 00:00:00,2290.78,2276.38,2316.65,2272.15,37635272074.0
1703,2012-01-06 00:00:00,2274.35,2290.6,2291.88,2254.56,31079362325.0
1704,2012-01-09 00:00:00,2291.18,2368.57,2368.88,2271.71,51478126954.0
1705,2012-01-10 00:00:00,2365.76,2447.34,2449.95,2361.28,75249157103.0
1706,2012-01-11 00:00:00,2444.75,2435.6,2453.14,2423.32,57587219272.0
1707,2012-01-12 00:00:00,2426.82,2435.21,2464.37,2423.32,47877407259.0
1708,2012-01-13 00:00:00,2438.4,2394.33,2445.78,2374.54,47228338588.0
1709,2012-01-16 00:00:00,2376.95,2345.64,2394.49,2345.63,34410385319.0
1710,2012-01-17 00:00:00,2347.56,2460.6,2462.42,2329.24,64324131068.0
1711,2012-01-18 00:00:00,2464.92,2422.18,2485.49,2414.52,67058838880.0
1712,2012-01-19 00:00:00,2423.85,2468.35,2480.2,2414.98,56377653304.0
1713,2012-01-20 00:00:00,2476.73,2504.08,2510.34,2462.59,57474475709.0
1714,2012-01-30 00:00:00,2508.87,2460.72,2508.87,2460.39,44770885276.0
1715,2012-01-31 00:00:00,2462.33,2464.26,2472.83,2447.76,32694132107.0
1716,2012-02-01 00:00:00,2458.23,2428.99,2481.66,2423.45,37752320797.0
1717,2012-02-02 00:00:00,2437.47,2486.23,2486.23,2429.7,44126383715.0
1718,2012-02-03 00:00:00,2478.33,2506.09,2514.64,2470.28,51507545973.0
1719,2012-02-06 00:00:00,2511.17,2504.32,2520.75,2488.7,47541523547.0
1720,2012-02-07 00:00:00,2489.03,2457.95,2489.03,2441.69,40034277145.0
1721,2012-02-08 00:00:00,2456.42,2528.23,2534.16,2450.99,61721305024.0
1722,2012-02-09 00:00:00,2525.58,2529.23,2546.02,2513.13,63456204565.0
1723,2012-02-10 00:00:00,2521.67,2533.62,2560.02,2521.15,60029482361.0
1724,2012-02-13 00:00:00,2504.41,2531.98,2553.44,2496.3,54282622440.0
1725,2012-02-14 00:00:00,2528.96,2522.1,2533.26,2506.53,43723682304.0
1726,2012-02-15 00:00:00,2515.82,2549.6,2562.07,2511.28,60422394145.0
1727,2012-02-16 00:00:00,2544.64,2536.07,2559.34,2519.04,55165633314.0
1728,2012-02-17 00:00:00,2551.81,2537.08,2558.34,2522.85,40458003413.0
1729,2012-02-20 00:00:00,2571.9,2540.7,2574.74,2539.9,56748912893.0
1730,2012-02-21 00:00:00,2544.83,2562.45,2562.9,2520.78,47758225547.0
1731,2012-02-22 00:00:00,2564.31,2597.47,2598.86,2560.34,76421806874.0
1732,2012-02-23 00:00:00,2595.77,2606.25,2614.53,2590.51,72612089253.0
1733,2012-02-24 00:00:00,2607.33,2648.01,2648.01,2602.77,88058616716.0
1734,2012-02-27 00:00:00,2658.12,2656.57,2693.84,2656.57,106670207615.0
1735,2012-02-28 00:00:00,2652.34,2662.46,2671.83,2641.45,77213053038.0
1736,2012-02-29 00:00:00,2655.85,2634.14,2666.64,2631.78,64875221164.0
1737,2012-03-01 00:00:00,2622.73,2633.34,2647.78,2621.85,46524079738.0
1738,2012-03-02 00:00:00,2637.96,2679.93,2679.93,2637.96,66981591368.0
1739,2012-03-05 00:00:00,2687.74,2662.69,2694.61,2660.95,74973261138.0
1740,2012-03-06 00:00:00,2654.79,2621.05,2657.96,2615.6,68852557821.0
1741,2012-03-07 00:00:00,2596.47,2603.0,2628.58,2594.12,63243293004.0
1742,2012-03-08 00:00:00,2612.4,2635.79,2645.95,2612.4,64458851045.0
1743,2012-03-09 00:00:00,2644.1,2664.3,2664.41,2631.4,65963441747.0
1744,2012-03-12 00:00:00,2663.24,2654.4,2666.43,2636.42,74367701978.0
1745,2012-03-13 00:00:00,2653.68,2681.07,2681.33,2649.16,66429764308.0
1746,2012-03-14 00:00:00,2694.47,2605.1,2705.75,2595.34,117080408732.0
1747,2012-03-15 00:00:00,2602.66,2585.54,2618.25,2575.43,77042766482.0
1748,2012-03-16 00:00:00,2591.8,2623.52,2624.31,2577.24,67451822278.0
1749,2012-03-19 00:00:00,2617.66,2630.01,2631.04,2598.63,68803937996.0
1750,2012-03-20 00:00:00,2622.66,2584.44,2622.66,2584.02,64263817216.0
